DateTime,GS_data,VBR_data,SPGI_data,MTB_data,CTAS_data,IJJ_data,IJK_data,MDY_data,HD_data,CLX_data,XLF_data,TVIX_data,SOXL_data,PXJ_data,GASL_data,XBI_data,SSO_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,IYT_data,SDS_data,ISRG_data,TZA_data,VO_data,UPRO_data,SOXX_data,ITA_data,LQD_data,NFLX_data,IFF_data,NEE_data,SBUX_data,MCK_data,IWN_data,IWO_data,VTI_data,IEI_data,SNA_data,AMZA_data,AVGO_data,ROP_data,IVW_data,IVV_data,SOXS_data,NOC_data,AVB_data,SQQQ_data,IHI_data,IWD_data,PSA_data,IJT_data,QLD_data,SPAB_data,TECL_data,AGG_data,GOOG_data,BXP_data,VCR_data,MUB_data,ACN_data,SPY_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TDG_data,TNA_data,UNH_data,SVXY_data,IBB_data,VB_data,STZ_data,ZBH_data,CMCSA_data,TMO_data,VBK_data,COO_data,BDX_data,CTXS_data,IWB_data,IJS_data,IJR_data,LMT_data,ECL_data,ANTM_data,IWV_data,APD_data,EBAY_data,VOT_data,XRT_data,VIOG_data,TRV_data,FRT_data,TECS_data,ARNC_data,IGIB_data,NVDA_data,TLH_data,RRC_data,SBAC_data,IYC_data,IUSG_data,KMB_data,VGT_data,GWW_data,BBH_data,APTV_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,VOO_data,IWM_data,FAZ_data,IGV_data,SPXS_data,EQIX_data,ADS_data,SPXL_data,ONEQ_data,SDOW_data,RYH_data,VUG_data,IYW_data,VOOG_data,CMI_data,ESS_data,IJH_data,AYI_data,HUM_data,DRI_data,DHR_data,TIP_data,DIA_data,FDX_data,TQQQ_data,AGZ_data,VAR_data,EXPE_data,VIOO_data,WLTW_data,ITOT_data,PXD_data,VDC_data,ROST_data,QID_data,GOOGL_data,CXO_data,WHR_data,HII_data,URTY_data,MLM_data,ERUS_data,RTN_data,UDOW_data,BLK_data,MCD_data,ZROZ_data,AGN_data,IEF_data,FINZ_data,AMZN_data,VONG_data,QQQ_data,IGSB_data,FAST_data,AAP_data,TLT_data,GVI_data,IHF_data,SPXU_data
20150310,170.02,95.35,96.13,109.21,77.31,116.95,156.52,251.13,101.05,94.61,13.54,535000.0,33.23,14.8681,6937.0645,74.14,61.61,135.24,47300.0,122.59,71.83,149.42,85.01,162.51,223.98,116.18,21.27,89.34,114.53,101.56,62.15,106.36,84.67,42.18,211.86,90.36,141.2,96.48,113.14,131.03,8.5638,111.4,160.61,105.31,186.04,2324.24,146.71,142.95,418.04,113.41,90.43,156.71,118.96,35.41,25.46,34.93,97.11,553.49,119.01,112.49,97.59,79.16,185.75,100.34,87.37,88.44,181.34,160.16,40.01,103.96,123.6,112.81,109.68,107.88,111.1,26.76,124.79,124.44,181.98,132.83,46.78,104.5,106.75,53.18,174.03,108.52,134.54,111.76,122.56,24.55,100.49,45.27,101.91,93.87,119.13,207.73,29.01,47.63,22.26,122.71,44.6301,120.1,135.32,37.35,90.0,99.63,207.16,126.81,60.61,92.02,126.74,38.0,111.11,105.23,87.13,139.94,114.58,114.4,104.81,90.76,268.47,169.99,112.34,258.62,92.74,99.53,197.96,263.42,20.27,180.76,315.48,146.32,100.2,100.33,94.63,119.73,194.35,136.38,156.56,153.67,47.52,42.24,102.93,158.22,161.94,17.14,103.93,81.14,85.39,96.74,114.26,42.55,150.17,109.45,50.08,143.19,559.85,105.97,177.61,128.65,46.64,131.9,20.21,94.65,33.66,314.96,84.56,105.27,273.72,96.67,43.963,369.51,94.24,100.88,47.62,17.54,145.31,111.8,100.83,119.13,145.08
20150311,171.38,95.9,97.08,109.54,77.21,117.64,157.78,252.97,101.51,94.26,13.63,555000.0,33.51,14.9333,7210.5684,74.51,61.35,134.47,49550.0,122.67,72.11,151.14,85.4,164.5,219.46,116.38,21.11,89.54,114.9,102.08,62.88,105.98,84.66,41.84,213.14,90.98,142.07,96.41,113.2,129.89,8.387,110.99,160.96,104.91,185.65,2306.57,146.42,143.33,425.6,113.66,90.49,156.05,119.77,34.98,25.47,34.18,97.31,549.67,118.86,112.08,97.45,78.08,185.32,100.39,86.31,88.58,182.61,161.03,40.79,104.55,120.52,113.18,110.32,108.87,111.79,26.47,125.68,125.18,185.17,131.52,46.5,104.34,107.41,53.52,173.71,108.15,134.64,111.67,121.92,24.74,100.84,45.43,102.52,94.72,120.58,211.83,29.2,47.61,22.14,123.15,45.7075,119.57,135.01,37.25,89.47,99.08,208.87,126.67,60.01,91.72,125.92,37.96,112.03,104.08,86.68,139.98,112.49,112.3,104.8,90.56,267.98,169.59,113.03,255.28,92.56,100.17,197.41,266.02,20.11,180.21,317.04,146.8,99.83,99.76,94.4,118.96,194.42,137.38,158.36,155.61,46.95,42.1,103.1,157.92,163.43,16.84,103.93,81.53,85.01,97.38,115.77,42.51,151.32,108.77,50.14,144.93,555.69,107.19,172.45,130.13,47.51,133.12,20.58,95.1,33.44,316.92,83.39,106.76,278.72,96.84,46.3879,366.37,93.92,100.3,47.64,17.46,146.1,112.62,100.83,119.94,146.12
20150312,176.75,97.41,99.36,113.13,78.33,119.0,159.71,255.76,104.23,95.82,13.92,502500.0,33.47,14.775,6887.3364,74.58,62.88,135.83,43750.0,124.14,71.61,152.87,83.23,166.42,208.66,117.92,21.92,89.51,116.33,101.98,64.05,108.08,86.85,42.73,215.92,92.64,144.11,97.62,113.29,131.85,8.2986,112.29,163.51,106.14,187.96,2312.46,148.25,146.7,416.8,115.08,91.6,159.24,121.94,35.46,25.49,34.87,97.39,553.99,121.3,114.18,97.74,79.29,187.67,100.25,87.63,88.78,193.46,162.62,42.73,106.55,127.68,113.93,111.86,111.11,112.73,27.05,126.48,126.74,184.79,133.43,47.47,105.6,109.31,54.45,175.09,109.39,137.51,113.06,123.52,24.63,102.08,46.22,103.76,96.65,121.81,207.73,29.66,47.65,21.94,122.98,44.1046,120.59,137.61,37.7,90.79,99.68,208.45,127.45,60.84,92.86,126.87,37.09,112.59,106.17,88.24,141.65,114.53,106.84,104.8,91.99,272.06,171.78,114.91,239.15,93.58,96.3,201.3,272.18,20.9,181.72,303.2,148.87,101.17,100.14,95.48,121.27,198.93,138.9,158.58,158.78,48.32,42.69,102.87,160.26,165.35,17.16,104.12,82.99,87.34,99.16,116.78,43.05,151.45,110.31,50.72,142.92,561.17,106.14,174.94,131.76,49.82,137.52,20.32,96.43,34.9,326.03,84.53,106.48,284.21,96.93,45.619,374.24,94.99,100.96,47.66,17.72,148.07,112.54,100.9,121.74,140.63
20150313,176.19,96.82,98.72,112.75,78.05,118.18,158.78,254.23,103.08,95.43,13.83,517500.0,34.16,14.4955,6763.0161,75.14,62.14,135.84,45575.0,123.98,72.52,151.93,84.24,164.48,211.02,117.23,21.51,90.11,115.34,101.69,62.63,106.76,86.93,42.69,215.5,92.33,143.63,97.07,113.26,130.16,8.1579,111.3,161.88,105.52,186.81,2261.42,145.99,146.24,422.21,114.27,91.07,159.74,121.52,35.13,25.45,34.27,97.2,545.82,120.1,113.35,97.74,78.99,186.52,100.38,87.09,88.37,191.13,161.53,42.32,106.89,124.76,114.1,111.27,109.65,111.81,26.92,125.32,126.2,185.58,132.32,47.17,105.04,108.79,54.26,173.62,108.12,139.89,112.49,122.48,24.49,101.7,46.04,104.04,95.66,122.33,211.25,29.16,47.63,21.97,122.98,43.9977,119.1,136.91,37.46,90.87,99.17,207.56,127.8,59.95,92.3,123.9,37.41,112.19,105.34,87.13,141.49,113.73,107.93,104.81,93.02,272.07,170.73,114.49,244.46,93.72,97.96,200.43,272.87,20.49,180.97,310.35,148.41,100.51,99.66,95.0,120.61,198.7,138.06,156.89,160.92,47.99,42.51,102.54,159.0,165.1,16.94,104.1,81.9,87.3,98.53,117.07,42.78,152.8,109.52,50.61,144.31,553.0,104.88,173.29,130.52,49.27,135.91,19.68,96.08,34.11,325.17,84.61,106.31,284.52,96.79,41.0847,370.58,94.54,100.52,47.64,17.64,148.36,112.19,100.79,122.06,143.14
20150316,178.57,97.56,100.22,113.45,80.71,119.22,161.09,257.27,104.59,95.99,14.0,502500.0,35.67,14.5048,6713.2881,76.26,63.79,143.56,43500.0,126.6,73.61,154.36,81.87,168.94,206.9,118.73,22.39,91.48,116.73,101.79,60.28,107.61,88.97,43.04,220.2,92.71,144.74,98.29,113.41,131.74,8.2222,115.63,165.24,107.03,189.4,2159.34,149.49,148.76,406.14,116.87,92.24,161.39,122.16,36.05,25.53,35.48,97.41,552.99,121.22,114.61,97.77,79.92,189.01,100.38,88.71,88.21,191.38,163.27,43.05,109.93,127.72,116.95,112.22,110.54,113.52,27.24,130.78,127.36,187.89,132.73,48.24,106.39,109.01,54.44,178.02,108.79,142.91,113.88,122.99,24.7,103.1,46.35,104.82,97.64,123.88,203.62,28.56,47.63,22.23,123.47,44.7555,118.53,138.54,37.96,91.42,100.36,210.52,131.31,61.11,93.53,126.15,37.58,114.28,106.35,88.52,144.52,114.99,105.98,104.81,94.56,274.84,173.06,115.17,236.2,95.04,94.04,205.34,277.82,21.33,183.14,298.69,151.67,101.89,100.84,96.22,121.67,204.01,139.66,159.35,168.47,49.37,43.31,102.69,160.99,168.91,17.59,104.03,83.23,88.85,99.19,119.11,43.33,155.14,110.7,51.0,140.49,561.64,107.65,174.22,130.62,50.21,136.45,19.86,98.85,35.36,330.78,85.32,107.54,290.28,97.12,43.6673,373.35,95.73,101.82,47.67,17.87,149.86,113.27,100.9,124.47,137.3
20150317,177.33,97.83,101.28,114.08,80.6,119.41,161.22,257.74,103.76,95.66,13.96,492500.0,34.91,14.4396,6588.9678,76.69,63.37,143.6,43075.0,126.34,72.77,154.26,82.45,168.58,205.52,118.59,22.17,90.81,116.73,101.96,59.79,106.63,89.24,43.19,218.91,92.91,145.09,98.1,113.49,131.55,8.3211,114.95,163.69,106.82,188.76,2206.45,149.32,148.11,403.98,115.9,91.91,160.9,122.38,36.14,25.54,35.54,97.39,549.33,121.45,114.2,97.82,79.86,188.45,100.31,87.69,87.79,188.62,162.78,43.36,109.07,128.34,117.71,112.52,108.76,110.88,26.96,130.17,127.46,187.48,132.04,48.26,106.15,109.28,54.56,176.75,107.97,142.95,113.68,123.0,24.67,102.96,46.44,104.57,97.48,124.03,203.62,28.07,47.61,22.5,123.86,45.3384,118.5,138.15,37.92,90.43,100.46,210.94,131.96,61.05,93.41,126.05,37.7,114.25,105.04,88.03,144.18,116.91,105.2,104.8,94.17,272.85,172.47,115.48,237.18,95.14,94.92,203.7,277.43,21.13,183.56,304.91,151.66,101.85,101.12,96.03,120.11,202.3,139.95,158.68,168.17,49.84,43.05,102.79,159.84,167.38,17.68,104.16,82.73,88.24,99.25,119.09,43.22,154.66,110.07,50.77,140.14,557.61,105.22,172.68,131.49,50.48,136.43,19.97,98.39,34.56,330.94,84.46,109.11,292.67,97.32,41.5973,371.92,95.58,101.98,47.63,18.4,148.75,114.21,100.93,124.31,138.5
20150318,178.96,98.85,101.98,114.41,81.45,120.86,162.81,260.31,104.21,96.37,14.04,457500.0,35.67,14.9426,7533.8013,76.19,64.88,146.65,39250.0,127.75,71.4,154.76,80.51,169.62,200.81,120.0,22.95,91.49,117.89,103.22,60.45,106.86,92.37,43.86,219.62,93.74,146.21,99.23,114.31,133.33,8.4995,116.48,165.85,108.02,190.98,2155.42,150.88,150.5,391.47,116.9,93.12,163.89,123.57,36.87,25.71,36.84,98.11,557.97,124.64,115.12,98.41,81.74,190.72,100.47,89.06,88.55,189.32,162.74,44.41,111.26,133.98,118.33,113.62,110.41,114.66,26.89,131.68,128.78,185.99,134.81,48.8,107.41,110.27,55.06,178.45,109.29,146.77,114.96,124.64,24.23,103.94,46.59,105.75,98.17,127.4,195.81,28.54,47.96,22.13,125.34,47.6213,120.39,139.0,38.34,91.96,101.68,214.48,132.34,61.8,94.44,128.34,38.43,115.35,106.14,89.43,145.93,118.23,102.63,104.79,95.08,269.75,174.53,116.4,232.86,96.22,91.44,205.66,281.03,21.89,185.01,293.71,153.76,103.0,102.35,97.07,121.09,205.84,141.35,164.46,172.65,49.58,43.55,104.36,161.84,165.08,18.19,104.67,82.93,89.87,100.08,119.72,43.73,156.37,110.78,50.49,137.17,566.16,106.77,174.43,132.54,51.69,136.57,20.92,99.82,35.91,334.03,85.18,112.32,298.8,98.44,42.5041,375.14,96.66,102.98,47.75,18.51,147.85,116.41,101.53,126.28,133.7
20150319,176.77,98.57,101.77,113.86,79.37,120.24,162.77,259.59,103.39,96.15,13.91,447500.0,35.93,14.6725,6688.4238,78.28,64.28,148.92,39300.0,128.76,72.74,154.82,81.21,169.59,199.05,119.68,22.65,91.7,117.37,102.69,60.74,107.16,91.14,44.74,216.56,93.57,147.03,98.87,113.89,131.88,8.3709,117.91,164.07,107.96,190.16,2141.67,150.58,149.76,390.08,117.44,92.42,164.32,124.12,36.96,25.6,36.67,97.76,556.46,124.66,115.13,98.38,81.08,189.85,100.4,89.27,87.88,188.18,161.5,44.7,112.01,133.72,120.68,113.51,109.28,114.04,26.78,132.54,128.97,187.1,135.2,49.29,106.91,110.21,55.16,178.09,108.63,146.7,114.56,122.68,24.0,103.97,46.86,106.31,97.8,127.14,196.79,27.85,47.84,22.47,124.76,46.2904,119.7,138.97,38.35,91.7,101.59,213.26,135.11,61.81,94.28,128.34,38.24,116.77,104.54,88.73,146.98,117.33,101.97,104.8,94.94,271.36,173.72,116.62,237.97,96.35,92.67,205.13,280.78,21.57,185.54,298.69,154.35,102.93,102.16,97.09,119.03,204.21,140.97,163.22,174.9,49.34,43.42,104.3,160.88,165.61,18.28,104.48,83.12,90.48,100.31,119.31,43.57,156.85,110.38,50.94,136.75,563.67,105.58,170.23,132.4,52.11,132.91,19.99,99.88,35.27,327.13,84.29,111.58,299.23,97.98,41.755,373.24,96.55,103.13,47.72,18.35,148.0,115.82,101.22,127.21,135.37
20150320,179.71,99.6,102.79,115.25,78.04,121.55,164.5,262.38,105.48,98.17,14.1,432500.0,37.51,14.9427,6912.2002,77.01,65.42,149.79,38150.0,129.41,73.0,155.12,79.77,169.68,193.94,120.71,23.25,92.99,118.16,102.98,61.19,108.46,91.58,44.6,220.58,94.72,147.8,99.7,114.25,131.25,8.4392,119.03,166.26,108.84,191.84,2045.49,150.68,154.08,381.59,117.62,93.31,168.45,125.57,37.47,25.71,37.3,98.06,558.83,127.82,116.27,98.35,82.24,191.52,100.33,89.89,88.51,189.01,162.23,45.84,110.5,135.96,121.1,114.58,111.36,114.23,27.1,134.38,129.95,187.18,135.0,49.93,107.92,111.28,55.74,179.48,108.88,147.69,115.55,123.05,24.02,104.71,47.15,107.46,98.35,129.78,193.66,27.87,47.92,22.71,125.44,47.9419,122.2,140.27,38.62,93.18,102.17,212.45,135.79,62.42,95.02,130.81,38.77,116.79,105.88,90.78,147.78,115.86,99.28,104.8,95.55,276.61,175.29,117.65,228.92,96.78,90.31,207.78,282.75,22.14,186.95,290.29,155.17,103.8,102.75,97.89,119.85,209.17,142.33,165.5,176.67,50.77,43.49,104.61,162.32,163.88,18.66,104.33,82.88,91.66,101.35,119.26,43.93,161.62,111.7,51.29,134.86,564.95,107.55,173.57,134.03,53.44,132.74,20.79,101.38,36.21,334.81,85.23,112.27,301.76,98.38,41.1636,378.49,97.26,103.8,47.74,18.28,150.7,116.43,101.49,127.53,131.85
20150323,178.62,99.64,100.81,114.65,79.25,121.54,164.07,262.23,104.2,98.21,14.02,422500.0,36.46,15.0269,6862.4722,75.47,65.21,146.65,36750.0,128.93,72.26,152.29,80.08,169.4,194.33,120.47,23.12,92.22,117.73,103.22,60.71,108.25,91.36,44.56,220.89,94.82,147.47,99.53,114.33,130.81,8.6522,120.05,166.33,108.51,191.52,2096.52,150.77,154.98,384.83,117.84,93.23,170.51,125.64,37.29,25.7,37.3,98.08,557.28,127.83,116.2,98.47,82.29,191.15,100.35,90.4,88.64,188.87,162.26,45.74,110.41,138.4,118.38,114.41,110.18,113.95,26.95,135.6,129.52,183.93,135.73,50.06,107.67,111.51,55.83,178.74,107.95,146.94,115.33,122.39,24.3,104.33,47.24,107.78,98.26,130.5,193.27,27.94,47.94,21.98,125.34,46.9801,121.41,139.88,38.53,93.62,102.2,210.12,132.69,62.33,94.77,132.21,38.75,119.32,104.66,89.83,147.31,117.07,99.52,104.81,95.27,274.57,174.98,117.55,232.07,96.44,90.71,207.52,282.94,22.02,186.26,291.07,154.98,103.41,102.86,97.75,119.84,208.56,142.41,162.42,176.0,52.65,43.3,104.57,162.23,162.55,18.5,104.45,82.95,91.17,101.62,118.87,43.9,157.12,112.07,50.77,135.59,565.37,105.11,172.88,133.24,53.32,133.81,20.63,101.33,36.15,331.0,86.61,112.18,299.77,98.5,41.1636,375.11,97.29,103.6,47.74,18.24,148.32,116.29,101.47,128.23,132.58
20150324,177.99,99.39,99.7,113.48,79.16,121.18,163.29,261.1,104.28,97.51,13.91,412500.0,35.53,15.0362,7334.8892,74.91,64.42,146.19,36350.0,127.89,72.57,151.23,81.05,167.9,194.53,119.86,22.71,91.43,117.77,103.37,62.61,108.09,90.59,44.81,219.11,94.76,147.36,99.0,114.52,130.41,8.4995,118.88,166.63,108.01,190.32,2157.38,150.19,154.47,388.85,117.39,92.53,168.67,125.65,37.02,25.8,36.98,98.35,568.63,127.16,115.62,98.63,80.37,190.08,100.44,89.5,88.71,187.68,161.77,45.72,109.56,138.96,117.61,114.12,111.0,112.83,26.24,133.41,129.08,183.61,134.52,49.94,107.02,111.6,55.86,179.07,107.28,146.96,114.67,122.63,24.67,103.91,47.34,107.6,97.91,129.27,195.22,28.13,48.01,21.68,126.09,48.2139,121.02,139.3,38.37,93.2,101.92,210.7,131.98,61.84,94.4,130.9,38.79,118.01,104.23,89.62,146.04,116.59,99.67,104.8,94.86,272.66,173.96,117.52,236.79,95.93,92.32,201.16,282.52,21.64,185.66,296.05,153.66,102.95,102.56,97.2,120.32,206.75,141.73,161.55,174.37,53.04,42.88,105.07,161.31,161.14,18.32,104.59,82.18,91.24,101.71,117.97,43.64,156.12,111.44,50.9,136.52,577.54,105.62,173.85,133.25,53.24,134.84,21.06,100.56,35.55,326.37,87.26,113.83,294.21,98.8,41.1636,374.09,96.77,103.23,47.77,18.32,149.81,117.41,101.59,127.43,134.9
20150325,174.33,97.77,98.24,111.04,77.24,119.26,160.43,256.66,102.06,96.55,13.69,447500.0,30.66,15.2794,7857.0332,70.87,62.58,141.44,39550.0,125.25,67.03,148.18,83.38,165.08,208.27,118.03,21.71,87.18,115.5,103.03,60.25,106.31,89.36,43.83,216.34,93.11,143.19,97.45,114.28,129.31,8.5276,111.12,165.5,106.0,187.63,2463.61,147.5,151.55,415.87,115.77,91.37,166.51,122.77,35.32,25.74,34.13,98.16,557.26,124.67,113.84,98.45,79.3,187.29,100.34,88.08,88.53,183.0,160.91,42.53,108.09,132.72,112.77,111.92,108.67,110.91,25.77,131.51,126.3,184.15,133.03,49.19,105.49,109.65,54.7,175.3,107.51,144.0,112.92,121.4,24.07,102.07,46.57,105.53,96.45,126.57,210.66,27.87,47.95,20.36,125.46,49.4477,118.63,136.82,37.71,92.31,99.12,211.26,127.02,60.47,92.81,127.85,37.49,116.03,102.82,87.79,143.11,113.54,106.49,104.8,92.6,268.36,171.43,114.71,246.82,93.45,96.39,199.01,278.72,20.7,181.3,310.82,151.02,101.05,99.61,95.29,118.43,202.72,139.44,159.17,171.39,52.26,42.18,105.04,158.7,157.59,17.04,104.72,81.31,89.78,99.47,116.88,43.0,160.13,111.22,50.04,142.89,567.0,107.82,170.19,129.28,49.54,134.14,21.27,98.05,33.82,321.79,86.19,112.51,286.12,98.38,42.3267,370.96,95.09,100.86,47.74,18.1,147.55,116.42,101.46,125.19,140.9
20150326,174.23,97.44,98.63,111.75,76.7,118.85,160.16,256.16,100.88,96.2,13.67,440000.0,29.4,15.2607,8006.2178,70.59,62.29,141.38,39075.0,124.9,65.55,147.28,83.77,166.33,209.06,117.83,21.57,85.99,115.78,102.4,59.75,105.96,88.75,43.51,216.85,92.92,142.96,97.26,114.01,129.89,8.5598,111.37,165.34,105.79,187.17,2561.76,147.61,150.76,420.2,115.35,91.12,166.3,122.39,35.09,25.64,34.17,97.81,553.65,124.01,113.11,98.36,84.65,186.84,100.23,87.9,88.55,181.75,161.8,42.35,107.82,133.8,112.6,111.68,108.12,111.24,25.49,130.88,126.1,184.83,133.59,49.61,105.23,109.3,54.53,176.66,107.93,142.51,112.65,121.81,23.85,102.01,46.43,104.78,95.76,125.86,210.07,27.68,47.81,20.29,124.42,49.6614,118.88,136.02,37.61,91.33,99.19,210.81,126.87,60.02,92.66,128.97,37.26,115.4,102.29,87.99,142.8,114.33,107.0,104.8,92.24,266.43,171.0,114.57,248.39,93.94,97.08,198.14,280.07,20.55,180.8,312.84,150.65,100.91,99.7,95.17,118.45,202.9,139.09,163.28,169.83,51.92,42.16,104.48,158.31,157.64,16.9,104.45,81.44,88.65,99.19,116.54,42.89,162.06,110.77,49.53,143.73,563.64,111.12,171.91,129.56,49.32,136.21,20.67,98.09,33.58,320.23,85.75,109.67,286.78,97.82,42.3858,367.35,94.81,100.52,47.74,17.91,148.22,114.61,101.32,124.65,141.83
20150327,175.0,97.82,98.28,112.52,77.88,119.1,161.31,257.33,102.22,96.53,13.66,430000.0,31.81,15.0923,7359.7529,72.25,62.54,143.18,38100.0,126.05,66.37,147.67,83.38,165.75,205.13,118.61,21.7,88.43,116.87,102.8,59.25,106.4,89.46,43.51,216.91,93.23,144.34,97.53,114.2,131.59,8.5156,114.49,166.24,106.09,187.55,2339.94,148.69,150.25,414.95,116.5,91.28,167.06,123.29,35.37,25.7,34.28,97.95,546.84,124.05,113.73,98.46,84.45,187.27,100.31,88.08,88.53,180.0,163.82,43.1,109.45,135.46,114.8,112.32,107.81,113.02,25.5,131.49,127.03,185.91,134.88,49.79,105.53,109.66,54.8,178.13,107.91,145.72,113.03,123.09,23.89,102.86,46.81,105.65,96.02,126.5,209.1,27.29,47.92,20.69,125.22,50.1374,120.39,136.97,37.79,91.37,99.43,211.05,129.4,60.49,92.95,128.82,37.04,116.15,103.06,88.67,144.06,113.42,105.01,104.8,92.35,268.68,171.35,115.3,249.38,94.51,96.49,199.76,283.99,20.67,181.72,310.97,152.04,101.15,99.92,95.44,119.04,203.32,139.74,165.33,171.85,52.52,42.43,104.53,158.6,156.79,17.06,104.65,82.2,89.53,99.82,117.18,43.01,161.71,111.53,49.7,142.62,557.55,112.18,174.06,128.93,50.22,135.84,20.27,99.15,33.74,319.77,85.15,111.3,288.91,98.21,42.6224,370.56,95.14,100.92,47.75,17.79,150.19,116.03,101.46,125.78,140.82
20150330,177.75,99.23,99.69,114.24,78.22,120.93,163.42,261.0,102.91,97.18,13.86,405000.0,33.14,15.2139,7732.7134,73.88,64.07,144.69,35775.0,127.43,66.51,149.05,81.33,168.72,196.69,120.09,22.5,89.56,118.35,102.98,60.37,107.59,90.5,43.92,219.82,94.39,146.57,98.77,114.28,133.7,8.6562,116.58,168.77,107.21,189.83,2249.64,150.73,152.0,400.28,117.98,92.51,168.51,124.76,36.23,25.71,35.47,97.99,550.52,126.22,114.91,98.36,84.88,189.56,100.19,89.14,88.74,183.39,165.29,44.83,112.23,139.48,116.08,113.82,110.11,114.05,25.92,133.34,128.79,188.82,135.86,50.11,106.8,110.89,55.47,180.47,108.43,146.26,114.41,124.65,24.02,104.23,47.44,106.91,98.27,129.27,201.87,27.85,47.92,20.78,125.02,50.2346,119.84,138.4,38.26,92.55,100.56,213.65,130.4,61.83,93.99,130.64,37.03,117.98,103.76,90.35,145.43,116.29,100.61,104.8,93.46,271.12,173.49,116.87,239.35,95.4,92.77,203.67,288.08,21.44,183.7,297.29,153.48,102.34,101.1,96.44,121.36,204.82,141.66,169.83,175.39,52.8,42.8,104.22,160.92,158.84,17.68,104.62,83.12,90.01,101.01,118.71,43.55,164.56,112.61,50.47,139.26,561.14,114.32,176.28,132.94,52.31,136.9,21.06,100.72,35.24,325.49,85.96,110.75,290.05,98.2,42.6224,374.59,96.3,102.08,47.76,18.06,150.87,115.46,101.44,127.3,135.68
20150331,174.91,99.04,97.88,114.35,77.17,120.41,162.88,260.1,101.99,96.85,13.76,425000.0,31.97,15.1204,7807.3057,74.25,62.94,140.76,37625.0,125.82,64.72,148.26,82.76,168.34,198.46,122.98,21.92,88.55,117.35,103.17,59.53,106.6,89.9,43.34,217.0,94.16,145.78,97.87,114.49,134.33,8.6442,113.39,166.81,106.19,188.21,2318.35,149.14,150.36,413.25,117.03,91.81,166.77,124.15,35.4,25.74,34.5,98.16,546.5,124.65,114.51,98.47,84.22,187.9,100.29,88.31,88.71,193.11,164.46,44.46,109.71,136.08,113.47,113.81,109.44,113.04,25.86,132.13,126.26,187.16,133.95,49.99,105.88,110.66,55.25,178.77,108.04,143.99,113.48,122.6,23.91,103.79,47.19,106.41,96.92,127.84,206.36,27.77,48.02,20.26,125.23,50.5551,116.76,137.7,37.96,92.01,100.06,212.14,127.09,62.25,93.18,128.9,36.76,115.76,104.25,89.84,143.35,114.51,101.66,104.81,92.25,271.37,171.96,116.49,243.48,94.81,95.27,202.48,284.47,20.88,182.25,306.46,151.48,98.63,100.2,95.52,120.06,201.15,141.19,165.49,172.33,52.74,42.45,104.46,159.29,157.61,17.13,104.56,82.51,89.96,100.71,117.62,43.18,161.61,111.73,50.29,142.27,554.7,115.24,177.18,131.29,51.73,133.99,20.87,99.14,34.12,323.49,85.57,110.68,283.25,98.45,43.6081,372.1,95.46,101.0,47.8,17.91,148.5,115.71,101.59,126.29,139.24
20150401,178.88,98.82,99.31,113.68,77.25,120.24,162.19,259.12,101.56,96.45,13.75,425000.0,31.37,15.2139,8105.6738,72.7,62.52,138.34,37500.0,124.25,64.73,147.14,83.38,168.84,198.46,118.89,21.69,87.98,116.82,103.46,59.02,106.21,90.52,42.57,213.65,94.32,145.61,97.69,114.73,134.48,8.6,112.19,164.65,105.7,187.62,2367.42,148.76,149.21,419.58,115.59,91.47,165.77,123.92,35.04,25.81,34.17,98.48,541.07,123.96,113.84,98.52,84.1,187.24,100.32,87.04,88.94,190.63,164.46,44.41,108.94,136.04,112.36,113.25,109.44,111.76,26.13,129.83,127.87,186.33,132.42,49.19,105.49,110.56,55.18,175.07,107.25,143.6,113.2,121.64,23.69,102.82,46.93,105.71,96.01,127.16,209.68,27.94,48.13,20.33,126.22,50.1568,119.13,136.81,37.72,91.78,99.26,208.6,125.53,61.55,92.84,127.84,36.82,111.09,103.75,88.92,141.62,114.34,101.54,104.81,92.94,272.63,171.41,116.54,244.07,94.33,96.1,203.12,282.87,20.68,181.0,310.82,149.78,101.03,99.67,94.96,118.66,198.72,140.72,165.42,171.96,51.32,41.95,105.26,158.54,158.36,16.84,104.91,81.6,90.0,100.12,118.08,43.03,164.94,111.73,49.65,143.73,549.49,117.44,176.59,131.74,51.82,132.36,21.68,97.64,33.65,320.6,84.56,113.27,282.12,98.92,44.4953,370.26,94.96,100.47,47.81,17.82,142.61,117.23,101.79,125.22,140.75
