DateTime,GS_data,SPGI_data,IJJ_data,IJK_data,BTC-USD_data,ETC-USD_data,UVXY_data,LRCX_data,LTC-USD_data,ITA_data,NEE_data,SBUX_data,MCK_data,NOC_data,IHI_data,PSA_data,XLM-USD_data,QLD_data,XRP-USD_data,AGG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,TNA_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,VBK_data,BDX_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,TLH_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,MSFT_data,UHS_data,IYH_data,SHW_data,FAZ_data,SPXS_data,VUG_data,IYW_data,CMI_data,HUM_data,DHR_data,XMR-USD_data,VAR_data,ITOT_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,WHR_data,MLM_data,RTN_data,MCD_data,ZROZ_data,IEF_data,AAP_data,GVI_data
20160726,152.75,113.21,124.88,169.5,229.81,15.8775,2963.0,86.04,2.91,123.99,116.15,54.22,189.66,206.94,140.03,220.25,0.0022,39.68,0.0074,102.31,10.88,126.48,122.07,104.15,107.11,139.91,101.92,113.95,36.63,122.06,33.44,157.65,74.75,120.19,126.31,166.8,116.4,39.93,232.84,115.2,110.88,30.93,108.58,107.38,23.09,49.94,135.23,118.04,109.33,202.8,1.0,99.85,53.09,136.53,147.32,283.16,165.2,61.48,106.76,108.96,110.18,169.74,79.45,0.49,76.92,46.17,2.37,25.43,129.07,59.88,103.05,171.3,195.89,126.59,111.26,124.03,104.32,165.22,105.06
20160727,152.59,113.09,124.38,168.85,232.98,14.9237,2825.0,86.38,2.96,124.53,115.01,53.8,190.28,206.43,139.66,218.27,0.0022,40.18,0.0075,102.61,10.91,126.3,121.66,104.27,106.6,138.03,102.02,113.6,36.89,124.76,34.03,155.34,74.85,119.28,126.41,166.32,116.57,39.61,232.29,114.68,111.92,30.84,107.45,104.99,23.24,49.99,135.99,116.45,110.16,202.65,1.0,100.02,52.56,128.94,147.96,282.58,165.74,61.58,107.01,109.95,111.42,167.9,79.19,0.5,77.61,46.12,2.46,25.52,127.29,59.31,101.7,171.88,195.56,126.54,109.22,126.16,104.77,163.73,105.16
20160728,152.15,116.92,124.72,169.56,231.49,14.765,2724.0,87.43,2.87,123.68,115.24,54.13,186.91,205.88,140.85,209.86,0.0023,40.49,0.0075,102.6,11.25,127.02,121.88,104.32,105.07,135.89,101.99,113.32,36.6,127.04,33.23,155.93,76.04,123.93,126.64,167.68,115.93,39.01,232.64,114.6,110.42,30.71,108.54,104.26,23.11,50.03,136.09,116.13,110.43,203.49,1.0,100.31,52.57,128.33,147.97,287.98,164.02,61.48,107.42,110.37,110.28,168.03,79.51,0.5,82.45,46.22,2.36,25.25,127.86,59.25,100.93,173.47,199.61,129.09,109.16,125.87,104.82,169.31,105.25
20160729,150.52,117.69,125.17,170.01,231.21,14.6556,2535.0,84.32,2.85,124.18,116.03,53.98,188.0,205.31,141.93,210.13,0.0022,40.65,0.0076,102.87,12.24,129.47,122.01,104.47,105.75,128.86,102.04,114.02,36.81,131.44,32.14,156.92,75.62,127.5,126.82,167.72,116.25,39.42,230.98,113.88,112.31,30.7,107.26,103.42,22.98,50.16,136.81,115.6,110.45,202.23,1.0,100.45,53.01,127.89,148.5,289.76,164.81,61.09,107.61,110.64,110.83,168.37,79.76,0.49,83.08,46.28,2.39,24.94,128.44,59.73,100.58,173.45,196.65,130.46,107.55,127.33,105.22,168.83,105.41
20160801,149.92,116.75,124.47,170.3,227.09,14.1626,2443.0,85.28,2.8,124.72,116.22,53.59,185.61,205.37,142.67,210.17,0.0021,41.07,0.0072,102.63,12.14,129.78,122.12,104.26,105.82,126.7,102.09,114.18,36.89,133.58,31.94,156.26,75.58,127.42,127.24,168.47,116.08,40.94,232.91,114.16,117.06,30.79,107.8,102.74,22.66,50.03,136.09,116.72,110.94,201.62,1.0,100.72,52.92,126.59,149.5,287.47,165.74,61.34,107.87,111.18,109.95,167.03,79.82,0.48,83.17,46.25,2.35,24.92,128.64,59.49,99.43,173.24,190.5,131.12,107.88,125.11,104.86,167.48,105.29
20160802,147.91,115.68,122.94,168.36,230.62,14.3998,2631.0,84.29,2.84,123.83,115.43,52.94,187.0,207.25,142.04,206.11,0.0021,40.45,0.0072,102.33,11.69,128.11,120.23,104.19,105.77,124.04,102.12,113.68,35.34,128.56,31.77,155.02,75.84,126.97,125.33,168.13,114.29,41.02,234.88,118.14,112.63,30.33,108.01,105.04,22.33,49.97,135.57,116.72,109.9,200.06,1.0,100.01,52.92,123.69,148.79,291.69,170.07,62.42,107.03,110.12,109.27,165.46,79.27,0.47,82.83,45.92,2.46,24.64,128.26,58.62,101.05,170.76,192.63,132.02,107.59,123.28,104.61,165.6,105.27
20160803,150.08,116.06,123.93,169.11,230.28,13.8101,2504.0,85.28,2.87,124.52,115.85,52.2,188.56,207.23,141.45,205.31,0.0021,40.73,0.0067,102.44,11.78,127.9,120.65,104.22,106.5,124.51,102.09,112.81,36.24,131.86,30.47,155.09,75.97,126.81,126.1,167.51,114.96,40.23,234.75,116.79,113.86,30.49,108.88,103.91,22.56,49.99,135.61,115.01,110.32,200.84,1.0,100.18,53.28,126.32,148.5,291.48,166.09,61.88,107.26,110.65,110.39,169.27,79.31,0.46,83.0,46.05,2.43,24.86,127.62,59.24,100.27,169.36,194.22,131.54,107.43,123.52,104.66,167.63,105.18
20160804,149.8,115.21,123.92,169.13,234.53,14.0006,2367.0,86.35,2.93,124.49,115.27,51.72,187.92,206.93,142.02,202.76,0.0021,40.96,0.0067,102.63,11.57,128.32,120.55,104.36,106.6,128.19,102.07,112.78,36.3,135.46,31.02,155.96,75.42,127.28,126.29,163.46,114.82,40.12,235.57,117.58,118.39,30.6,108.79,102.45,22.54,50.07,135.99,116.12,110.96,202.91,1.0,100.37,53.68,126.05,148.17,290.05,166.63,61.68,107.44,111.28,111.26,169.62,79.45,0.47,83.15,46.13,2.44,25.02,127.95,59.4,99.7,170.61,192.6,131.34,108.14,124.9,104.92,169.15,105.39
20160805,153.63,116.44,125.33,170.57,235.14,14.5713,2203.0,87.59,2.89,125.65,113.95,52.16,188.09,207.51,142.67,204.71,0.0021,41.73,0.0067,102.29,11.19,129.45,121.63,104.16,107.43,128.4,102.0,113.12,37.91,140.1,30.41,155.45,75.15,127.76,127.36,165.56,116.58,39.97,237.89,118.05,122.31,30.92,109.44,99.37,22.75,49.95,135.02,115.47,112.26,205.37,0.9999,100.87,54.21,125.64,148.51,290.39,158.42,60.21,108.1,112.55,113.15,174.62,79.82,0.45,83.52,46.52,2.45,25.43,128.35,59.75,97.77,170.92,192.44,131.61,108.97,123.16,104.26,169.45,105.1
20160808,154.33,115.73,125.58,170.34,234.34,14.765999999999998,2104.0,87.1,2.89,125.23,113.95,51.66,188.52,204.78,142.26,202.72,0.0021,41.65,0.0065,102.35,11.22,130.08,121.48,104.19,106.57,128.29,102.08,112.58,37.84,143.2,30.48,155.42,74.37,128.01,127.26,165.36,116.78,40.4,237.8,117.6,123.56,30.69,109.04,99.32,22.64,49.95,135.03,115.61,112.28,205.07,1.0,100.67,54.3,125.27,147.21,287.67,158.12,60.31,107.84,112.56,114.12,173.34,79.61,0.45,83.31,46.48,2.33,25.45,128.17,59.42,97.96,170.92,194.5,130.86,108.13,123.4,104.21,167.85,105.1
20160809,154.91,116.13,125.29,170.62,232.76,15.3726,2035.0,87.63,2.87,125.7,114.02,51.51,189.67,205.41,143.46,203.9,0.0021,41.84,0.0065,102.61,11.14,130.63,121.21,104.28,105.82,127.08,102.07,112.38,37.95,145.52,30.19,157.33,74.4,129.4,127.38,165.96,116.7,40.86,238.23,118.13,124.84,30.65,109.07,98.69,22.43,50.06,135.76,115.99,112.47,204.04,1.0,100.86,54.44,124.56,147.59,285.47,157.53,60.21,108.1,112.84,113.64,172.84,79.53,0.44,83.18,46.52,2.36,25.41,128.5,58.74,97.53,170.64,193.94,131.01,108.15,125.21,104.58,165.49,105.2
20160810,153.73,115.41,124.67,170.32,239.14,15.0367,2132.0,83.7,3.07,125.12,114.29,51.9,189.05,205.83,142.86,204.28,0.0021,41.63,0.0063,102.73,10.75,130.62,121.34,104.33,106.14,127.51,102.05,112.32,37.17,142.04,30.17,158.72,74.31,125.34,126.8,166.74,116.21,40.95,238.81,118.19,124.77,30.66,109.11,99.52,22.38,50.12,136.05,116.22,112.16,204.25,0.9999,100.7,54.27,124.62,146.78,286.6,160.43,60.7,107.9,112.43,113.81,175.34,79.55,0.45,83.49,46.38,2.38,25.05,128.97,58.99,98.0,168.42,194.32,131.64,108.6,125.99,104.86,165.64,105.25
20160811,155.31,115.97,125.16,170.49,236.69,15.9292,2110.0,83.5,2.97,125.94,114.88,51.76,189.99,206.6,143.43,203.01,0.0021,41.98,0.0056,102.46,10.76,129.67,122.65,104.26,106.3,126.53,102.07,112.69,37.66,142.8,30.36,157.8,73.45,125.91,127.31,168.4,116.85,40.43,239.95,118.47,123.51,30.74,109.46,98.44,22.58,50.0,135.32,115.06,112.59,213.15,0.9999,101.15,54.53,125.21,147.67,286.87,159.99,59.77,108.39,112.88,114.75,175.72,79.86,0.44,83.43,46.61,2.34,25.44,128.91,59.86,97.19,168.72,192.66,133.07,109.13,124.33,104.36,165.7,105.08
20160812,154.73,115.48,124.89,170.48,236.06,15.3505,2070.0,83.77,3.01,125.87,114.67,51.76,188.65,206.81,142.93,202.43,0.002,42.03,0.0055,102.71,10.75,130.1,122.6,104.47,105.96,133.21,102.05,112.19,37.77,144.22,30.29,158.15,73.92,125.75,127.4,165.8,116.61,39.96,241.42,117.79,126.68,30.43,109.37,98.83,22.04,50.11,136.0,114.95,112.5,212.77,1.0,101.04,54.19,124.77,147.4,285.97,160.68,60.01,108.35,112.83,114.4,176.47,79.72,0.4,83.24,46.57,2.34,25.78,129.25,60.98,97.03,167.69,190.65,133.0,109.26,125.87,104.73,164.99,105.32
20160815,156.91,115.82,126.0,171.4,237.55,15.3144,2004.0,85.24,3.0,127.27,113.34,51.56,189.5,208.32,143.42,201.48,0.0022,42.39,0.0054,102.52,11.25,130.82,123.06,104.35,106.49,132.53,102.06,111.36,38.91,146.48,30.55,157.66,73.61,126.31,128.45,166.02,117.76,40.12,243.57,118.01,127.62,30.59,109.23,97.56,22.8,50.1,135.26,115.08,113.14,214.65,1.0,101.37,54.36,124.71,147.71,286.47,157.97,59.38,108.69,113.44,114.66,175.27,79.56,0.4,83.16,46.74,2.29,26.06,129.09,61.07,96.18,166.69,193.56,133.26,108.34,124.17,104.42,166.74,105.28
20160816,157.0,115.22,124.87,169.68,237.29,15.875,2145.0,84.41,2.99,125.84,112.14,51.67,188.43,205.75,142.25,200.12,0.0021,41.93,0.0059,102.46,11.18,129.67,122.36,104.42,105.91,131.73,102.04,109.56,37.97,141.48,30.69,157.16,73.65,124.74,127.18,164.65,117.02,40.56,234.67,117.59,127.86,30.37,107.96,99.42,22.3,50.06,134.98,113.8,112.56,214.66,1.0,100.67,54.06,121.12,146.26,281.83,159.79,60.36,108.03,112.9,114.53,175.27,79.04,0.41,82.11,46.49,2.22,25.82,128.37,59.77,97.23,165.03,191.0,132.03,107.81,123.62,104.24,159.43,105.13
20160817,157.02,115.67,124.72,169.35,238.73,15.3821,2031.0,84.74,3.03,126.11,113.77,52.07,189.17,207.13,141.81,200.43,0.002,42.05,0.0055,102.65,11.12,130.15,122.03,104.46,105.87,132.2,102.14,110.45,37.66,145.08,30.1,157.94,73.26,124.24,126.66,164.97,116.75,39.73,233.64,117.61,126.03,30.15,108.37,99.57,22.45,50.1,135.24,113.81,112.41,214.55,1.0,100.73,54.17,119.31,146.46,278.88,158.52,60.06,108.09,112.72,114.21,174.54,79.35,0.41,82.17,46.53,2.17,25.89,128.7,60.18,96.96,164.22,188.15,132.84,107.04,124.79,104.41,157.09,105.23
20160818,157.39,115.6,125.75,170.2,238.26,15.1902,1961.0,85.41,3.01,126.87,114.82,51.82,187.87,206.74,142.04,199.41,0.0021,42.09,0.0052,102.8,11.03,129.69,122.04,104.62,105.32,132.52,102.14,109.92,38.44,147.64,29.89,157.92,73.51,124.47,127.61,165.53,117.47,39.67,233.44,117.74,126.15,30.07,108.74,99.66,22.64,50.18,135.55,113.73,112.6,214.96,1.0,100.81,54.21,119.37,146.6,279.79,158.61,59.57,108.26,112.9,114.88,175.13,78.9,0.4,82.38,46.66,2.17,26.26,129.13,60.74,96.84,166.43,188.53,133.32,107.07,125.0,104.6,156.47,105.31
20160819,157.55,115.86,125.77,170.29,240.38,15.1728,1975.0,87.54,3.02,126.85,113.12,51.27,187.31,206.06,142.38,197.03,0.002,42.06,0.005,102.57,11.04,128.76,122.0,104.52,105.98,132.9,102.08,109.92,38.41,146.88,30.44,158.14,73.21,124.24,127.56,165.67,117.52,39.66,232.25,118.1,127.68,30.17,108.41,99.32,22.25,50.1,135.0,113.13,112.84,215.01,1.0,100.79,54.23,119.75,146.5,279.0,159.25,59.87,108.2,113.13,114.79,173.68,79.08,0.42,82.91,46.62,2.34,28.12,128.82,62.85,96.92,164.89,186.56,133.24,105.13,124.34,104.24,157.08,105.12
20160822,157.58,115.86,125.81,170.53,246.06,14.8057,1991.0,87.55,3.15,126.94,113.09,52.12,187.12,206.85,142.51,199.45,0.0021,42.11,0.0053,102.72,11.36,129.23,121.86,104.68,106.64,133.25,102.13,109.19,38.66,146.42,30.58,158.41,72.55,124.7,127.78,166.25,117.78,39.24,232.32,117.61,128.2,30.16,107.93,99.27,22.36,50.12,135.59,113.67,112.8,214.43,1.0,100.94,54.28,120.04,147.02,279.12,158.56,59.87,108.24,112.97,114.08,176.05,79.27,0.41,83.5,46.64,2.39,27.65,128.94,62.26,96.96,165.69,189.31,133.38,105.51,125.76,104.48,157.51,105.28
20160823,157.41,116.79,126.44,171.34,242.97,14.2957,1981.0,88.18,3.06,126.62,112.39,52.63,186.25,203.29,142.64,199.21,0.0021,42.25,0.0054,102.75,11.3,128.76,122.58,104.64,108.26,132.9,102.13,109.48,39.49,146.82,30.81,158.97,72.76,126.17,128.78,166.68,118.57,39.52,228.26,118.0,127.9,30.21,107.64,98.2,22.75,50.21,135.62,114.8,113.32,214.47,1.0,101.16,54.48,119.94,147.19,282.26,157.83,59.52,108.55,113.45,114.37,175.5,79.36,0.39,83.37,46.76,2.4,28.51,128.72,62.12,96.45,167.93,189.37,132.0,105.3,126.04,104.47,156.98,105.24
20160824,156.67,116.82,125.59,170.32,242.3,14.0843,2067.0,87.07,3.06,126.33,112.28,53.27,182.67,202.82,140.58,196.94,0.002,41.7,0.005,102.71,11.15,127.85,121.87,104.62,107.4,131.27,102.16,108.81,38.56,143.48,30.24,159.2,73.01,124.26,127.47,165.1,117.75,39.69,226.77,117.08,129.55,30.79,108.08,99.76,21.76,50.21,135.5,114.79,112.7,214.69,1.0,100.51,54.54,118.82,144.72,278.07,158.86,60.36,107.75,112.85,113.71,174.96,78.95,0.39,82.83,46.5,2.38,28.27,128.5,61.7,97.84,164.6,189.67,131.9,105.01,125.5,104.43,159.39,105.28
20160825,157.24,116.97,125.81,170.82,243.93,13.6856,2067.0,87.77,3.11,126.33,112.61,53.46,177.12,203.14,140.2,198.53,0.0021,41.56,0.005,102.61,10.93,127.97,121.49,104.62,107.84,129.31,102.1,108.68,38.75,143.34,30.94,159.28,71.98,124.61,127.67,165.95,118.19,39.48,227.14,118.13,129.07,30.87,108.67,99.27,21.84,50.16,135.14,114.57,112.93,214.59,1.0,100.31,54.75,118.6,143.67,277.78,157.63,60.55,107.58,113.05,114.07,172.99,78.86,0.4,82.99,46.42,2.36,28.22,128.05,61.26,98.0,163.71,185.57,132.56,105.52,124.72,104.26,159.21,105.22
20160826,157.31,117.43,125.22,170.47,244.94,14.1868,2083.0,88.12,3.11,125.71,110.77,53.46,176.62,201.7,141.33,197.0,0.0021,41.69,0.005,102.44,10.98,126.77,121.14,104.53,107.99,127.56,102.07,109.11,38.51,142.9,30.72,158.23,71.58,125.92,127.44,167.22,117.66,40.26,223.4,118.25,129.8,30.84,108.11,99.32,21.67,50.08,134.62,114.43,113.04,216.2,1.0,100.18,54.61,117.93,144.18,277.11,157.34,60.9,107.52,113.14,113.32,173.08,79.53,0.39,83.63,46.35,2.43,28.53,127.51,61.11,97.77,164.1,182.71,131.76,104.61,123.98,103.86,155.88,104.95
20160829,158.16,118.43,126.24,171.61,247.05,13.9302,1999.0,88.62,3.15,126.46,111.42,53.0,177.7,202.82,142.5,198.53,0.0021,41.81,0.0052,102.72,11.23,127.95,121.47,104.67,107.67,128.39,102.06,109.92,39.14,145.84,30.65,159.38,71.79,126.97,128.22,168.91,118.3,39.78,223.28,119.18,129.92,30.93,109.35,98.15,22.23,50.17,135.35,114.86,113.34,218.12,1.0,100.51,54.68,119.65,144.57,277.94,153.55,60.01,107.91,113.51,114.21,172.64,80.16,0.38,84.45,46.63,2.39,28.61,128.19,60.97,97.46,164.4,184.0,132.21,105.5,127.04,104.29,156.71,105.08
20160830,161.16,118.78,126.12,171.71,245.31,13.8142,1965.0,87.34,3.14,125.84,110.4,52.63,177.12,202.36,142.04,196.8,0.002,41.53,0.0053,102.67,11.67,127.94,120.93,104.63,108.14,128.13,102.04,109.5,39.34,146.96,30.32,158.76,72.12,126.27,128.23,169.37,118.25,40.51,220.33,119.26,130.29,31.3,109.34,99.03,22.04,50.15,135.27,114.35,113.13,217.9,1.0,100.12,54.48,119.59,144.03,277.97,150.3,60.31,107.5,113.21,114.72,174.14,79.53,0.4,84.52,46.54,2.34,28.55,127.54,60.18,98.15,162.5,183.65,131.23,106.27,126.21,104.28,155.71,105.08
20160831,161.24,119.33,125.71,171.1,249.51,13.6974,1985.0,87.66,3.18,124.86,110.15,52.47,178.66,201.84,141.39,196.95,0.0021,41.43,0.0054,102.65,11.99,127.65,120.63,104.6,107.81,128.17,102.01,109.39,38.68,146.02,30.16,156.76,71.36,126.01,127.7,168.87,117.57,40.24,223.57,118.37,131.01,31.68,109.56,99.32,21.84,50.09,135.28,114.27,113.03,214.34,1.0,99.93,54.08,119.1,143.56,275.06,149.86,60.85,107.27,113.01,114.32,174.38,79.74,0.39,84.3,46.42,2.35,28.41,127.77,60.26,98.38,161.95,178.01,131.02,106.55,126.58,104.16,156.42,105.04
20160901,160.34,119.72,125.41,171.26,251.99,13.8879,1963.0,88.89,3.14,125.37,110.2,52.55,177.36,201.61,141.48,198.86,0.0019,41.64,0.0054,102.74,12.11,128.49,120.93,104.55,107.86,127.55,101.94,109.15,38.74,146.84,30.0,157.47,71.34,124.79,128.01,168.69,117.48,40.54,224.16,118.42,129.0,31.65,109.23,98.54,21.95,50.1,135.49,114.32,113.45,212.45,1.0,100.1,54.2,117.41,143.25,276.58,151.24,60.75,107.48,113.41,114.14,172.25,79.76,0.38,84.09,46.44,2.32,28.83,127.69,60.39,97.88,161.05,178.49,130.86,106.31,126.77,104.32,157.8,105.11
20160902,160.98,121.16,126.73,172.89,254.32,14.5588,1827.0,88.64,3.1,126.28,112.14,52.42,177.08,202.95,141.97,199.46,0.0019,41.9,0.0054,102.6,11.76,129.62,121.21,104.42,108.43,128.09,101.89,109.37,39.86,152.2,29.97,159.58,70.87,125.81,129.16,168.98,118.97,40.72,223.89,119.33,131.38,31.8,109.68,98.44,21.95,50.11,134.87,114.95,113.93,213.92,1.0,100.52,54.28,119.27,143.48,277.7,148.53,59.91,107.88,113.88,114.82,173.03,79.52,0.39,84.54,46.7,2.25,28.58,128.68,60.73,97.3,161.35,179.56,131.02,106.71,124.95,104.05,157.61,105.09
20160906,161.12,121.51,126.71,172.25,262.87,14.3917,1730.0,88.02,3.11,126.15,114.11,52.28,178.73,204.4,142.4,197.33,0.0019,42.43,0.0054,102.82,11.68,130.03,121.51,104.52,108.14,127.49,101.82,109.76,40.03,156.18,30.48,159.43,70.52,126.34,129.33,169.51,118.79,41.11,223.6,119.0,131.67,31.93,110.09,95.95,22.36,50.19,135.69,115.34,114.42,214.11,1.0,100.83,54.22,118.25,144.07,276.44,149.12,59.42,108.38,114.36,106.43,172.49,77.86,0.41,84.61,46.81,2.34,28.54,128.96,60.75,96.03,161.92,175.98,131.98,108.01,126.22,104.54,159.17,105.29
20160907,161.44,121.41,127.21,172.92,270.64,15.2912,1680.0,88.34,3.07,125.92,113.9,52.56,178.99,202.59,142.32,198.7,0.002,42.5,0.0052,102.88,11.72,130.42,121.69,104.52,107.92,126.65,101.83,109.63,40.74,158.16,30.64,158.61,72.04,126.36,129.92,170.03,119.54,41.94,222.1,118.07,132.0,32.03,110.15,95.22,22.12,50.22,135.82,114.21,114.69,211.54,1.0,100.81,54.27,120.75,144.11,277.76,148.04,59.38,108.4,114.6,108.99,171.89,77.72,0.43,85.3,46.88,2.43,28.47,127.84,60.86,95.84,165.22,175.94,130.9,107.71,126.32,104.59,160.9,105.31
20160908,163.34,121.45,126.73,171.81,261.64,15.1395,1693.0,87.89,3.02,125.64,114.19,51.6,177.13,202.46,142.22,196.12,0.002,41.99,0.005,102.52,11.69,129.19,120.72,104.38,105.28,127.58,101.79,109.5,40.52,157.6,29.37,158.19,72.12,126.39,129.39,168.97,119.3,42.03,222.34,117.73,131.33,32.21,108.5,97.37,21.93,50.07,134.81,113.16,113.72,213.25,1.0,100.33,54.05,120.11,144.39,274.72,148.78,59.82,107.82,113.48,109.1,172.14,77.38,0.41,85.06,46.77,2.37,28.36,127.26,60.72,96.96,158.47,175.0,130.6,107.02,123.51,104.08,157.9,105.05
20160909,160.4,118.06,122.88,167.08,263.44,15.2818,2242.0,85.65,3.05,122.53,110.08,50.72,170.41,199.14,137.98,192.24,0.0019,39.86,0.005,102.07,11.55,123.17,117.79,104.19,103.49,128.35,101.78,108.37,36.7,132.34,29.36,155.13,73.31,121.81,125.4,163.56,115.49,40.87,218.94,114.17,132.24,31.42,106.21,104.35,20.8,49.92,133.79,110.51,111.04,206.71,1.0,97.88,52.9,118.68,141.4,266.03,157.93,64.08,105.05,110.81,106.31,172.22,75.44,0.4,82.1,45.58,2.34,27.47,123.75,58.84,101.78,151.14,170.2,127.23,105.55,120.38,103.59,152.03,104.84
20160912,162.77,120.01,124.18,169.17,269.46,15.2864,1940.0,87.9,3.09,123.71,112.29,51.05,174.65,200.12,139.91,194.21,0.0019,41.27,0.0047,102.16,11.35,126.1,119.53,104.11,105.71,128.91,101.77,109.22,38.21,141.4,29.55,157.54,71.79,123.04,127.35,165.75,116.78,39.32,219.73,115.49,127.47,32.01,107.22,98.88,21.19,49.95,133.75,111.11,112.81,208.39,1.0,99.22,53.69,120.95,143.75,270.84,152.22,61.34,106.72,112.66,108.28,172.49,76.6,0.4,83.71,46.18,2.41,28.17,125.95,59.74,98.31,154.04,174.95,128.02,106.82,120.31,103.68,152.44,104.9
20160913,158.9,117.96,121.66,166.4,266.27,16.019199,2463.0,86.27,3.08,121.92,110.7,50.37,170.17,198.3,137.78,190.44,0.002,40.56,0.0047,101.87,11.65,122.86,117.8,103.9,103.62,127.45,101.75,107.8,36.05,122.86,28.97,154.14,72.56,120.09,124.99,163.66,114.55,39.95,218.45,113.08,129.24,31.44,106.05,101.32,20.63,49.85,133.08,109.99,112.01,206.37,1.0,98.05,53.2,119.95,141.69,265.41,159.84,64.08,105.35,111.93,106.77,171.53,75.28,0.39,83.02,45.5,2.28,27.97,124.39,59.22,99.89,151.14,173.6,128.23,105.69,118.3,103.3,150.26,104.7
20160914,158.1,117.38,121.19,166.18,274.02,15.7865,2450.0,86.3,3.11,121.16,111.21,50.3,162.29,198.73,138.2,190.75,0.002,40.97,0.0047,102.0,12.17,122.78,117.81,103.85,102.93,126.16,101.73,108.03,36.03,124.08,29.02,155.39,72.01,119.99,125.06,165.29,114.0,38.85,218.45,113.06,123.86,31.33,105.54,99.81,20.35,49.9,133.33,109.53,112.58,208.14,1.0,98.23,52.95,119.12,141.85,267.21,161.32,64.03,105.71,112.71,107.44,170.75,74.88,0.4,82.94,45.51,2.41,28.02,123.95,59.35,98.92,148.97,172.51,127.76,106.11,118.14,103.53,149.8,104.83
20160915,159.93,119.89,122.52,167.86,276.5,15.7897,2263.0,87.99,3.11,122.36,111.78,50.49,163.52,201.19,140.35,190.48,0.002,42.24,0.0047,102.06,11.64,122.75,118.78,103.85,103.79,128.54,101.68,108.73,37.37,128.56,28.8,159.07,71.84,121.43,126.54,168.37,115.4,39.19,220.0,113.59,122.17,31.5,106.68,94.88,20.52,49.95,133.2,110.04,114.44,211.81,1.0,99.35,53.82,120.55,143.44,268.31,158.07,62.22,106.87,114.7,108.77,170.54,75.22,0.39,84.31,45.97,2.33,28.7,125.0,59.98,95.95,149.67,172.95,128.76,106.99,117.53,103.56,148.04,104.86
20160916,157.95,119.07,121.87,167.01,281.65,15.6646,2208.0,87.61,3.1,120.89,112.32,50.15,160.8,200.82,140.76,190.62,0.0019,42.18,0.0047,102.14,11.89,122.7,118.39,103.88,103.01,131.89,101.64,108.39,37.16,130.18,29.3,157.29,72.33,120.85,126.06,167.58,115.18,39.33,218.49,113.2,124.58,31.3,106.43,95.95,20.46,49.96,133.54,109.47,114.01,202.79,1.0,99.07,53.88,122.04,143.58,265.63,161.81,62.86,106.49,114.32,108.81,170.39,75.0,0.4,84.07,45.77,2.24,28.61,124.5,59.96,95.95,147.54,169.18,127.87,106.2,119.12,103.67,147.21,104.94
20160919,158.15,120.44,123.03,167.92,283.68,16.3808,2093.0,86.85,3.07,121.61,113.61,49.47,159.68,200.97,140.96,191.61,0.0019,41.8,0.0046,102.06,11.92,123.19,118.43,103.78,103.59,131.79,101.65,107.85,37.89,133.48,29.14,155.45,72.31,121.5,126.81,168.02,116.02,39.28,221.65,113.48,124.37,31.1,106.82,96.78,20.28,49.91,133.25,109.8,113.89,204.97,1.0,98.95,53.58,121.81,143.11,265.19,159.11,62.91,106.43,114.06,108.57,170.35,75.23,0.41,84.23,45.86,2.17,28.84,124.42,60.54,96.8,146.71,170.17,128.57,106.13,118.51,103.49,147.54,104.94
20160920,158.4,120.53,122.26,167.4,285.3,21.936398999999998,2059.0,86.69,3.1,121.16,113.91,49.74,159.48,201.87,141.2,192.29,0.0019,41.96,0.0047,102.09,11.92,123.27,118.42,103.86,103.78,131.47,101.68,108.11,37.47,134.46,28.87,155.61,72.64,121.33,126.53,168.24,115.42,39.63,221.28,113.18,123.93,30.89,106.54,96.49,20.46,49.92,133.46,110.96,113.86,201.27,1.0,99.11,53.47,121.05,143.63,266.78,158.86,62.81,106.59,113.95,108.46,170.29,75.14,0.39,84.19,45.83,2.24,28.93,124.64,60.91,96.41,145.45,169.96,128.71,107.28,119.13,103.65,145.0,104.91
20160921,158.93,123.22,124.26,168.93,293.79,20.0797,1740.0,87.92,3.09,122.94,116.43,50.37,161.03,205.43,142.91,192.9,0.002,42.77,0.0046,102.35,11.94,124.93,119.44,103.83,104.71,132.46,101.67,108.99,39.0,144.46,29.15,158.42,73.3,123.9,128.14,171.58,117.26,40.05,224.35,114.32,123.07,31.49,107.6,93.41,20.95,49.99,133.92,112.29,115.15,202.97,1.0,100.1,54.36,121.34,145.01,269.9,155.07,60.75,107.69,115.16,110.05,171.59,75.86,0.41,85.73,46.34,2.1,29.1,125.4,61.33,94.56,147.49,174.0,130.08,107.72,120.63,103.82,145.5,105.09
