DateTime,GS_data,SPGI_data,V_data,IJJ_data,IJK_data,BTC-USD_data,XLF_data,ETC-USD_data,AMGN_data,UVXY_data,VHT_data,LRCX_data,ISRG_data,TZA_data,LTC-USD_data,UPRO_data,SOXX_data,ITA_data,NFLX_data,NEE_data,SBUX_data,MCK_data,IWO_data,VTI_data,IEI_data,AVGO_data,IVW_data,NOC_data,COST_data,IHI_data,PSA_data,UTX_data,XLM-USD_data,QLD_data,TECL_data,XRP-USD_data,AGG_data,GOOG_data,ETH-USD_data,BXP_data,VCR_data,MUB_data,ACN_data,CI_data,SUB_data,JNJ_data,JNK_data,CHTR_data,TNA_data,UNH_data,SVXY_data,KR_data,STZ_data,LLY_data,ZBH_data,EQT_data,CMCSA_data,TMO_data,VBK_data,BDX_data,CTXS_data,IWB_data,IJS_data,AIV_data,LMT_data,ECL_data,XEC_data,ANTM_data,CAT_data,IWV_data,APD_data,EBAY_data,TRV_data,TECS_data,ARNC_data,IGIB_data,SPG_data,NVDA_data,TLH_data,RRC_data,SBAC_data,KMB_data,VGT_data,GWW_data,USDT-USD_data,IWF_data,IBM_data,MSFT_data,UHS_data,PPG_data,HON_data,IYH_data,AAPL_data,SRTY_data,SHV_data,INTU_data,SHW_data,MMM_data,FAZ_data,SPXS_data,EQIX_data,SPXL_data,ONEQ_data,BA_data,VUG_data,IYW_data,CMI_data,IJH_data,HUM_data,GPN_data,DHR_data,TIP_data,XMR-USD_data,FDX_data,VAR_data,EXPE_data,WLTW_data,ITOT_data,PXD_data,DASH-USD_data,AMAT_data,VDC_data,ROST_data,QID_data,GOOGL_data,WYNN_data,WHR_data,MLM_data,RTN_data,UDOW_data,MCD_data,ZROZ_data,AGN_data,IEF_data,AMZN_data,AAP_data,GVI_data,SJM_data
20170726,213.4,150.68,98.36,144.38,195.2,453.38,23.88,14.1277,163.6,145.55,143.16,160.4,314.64,75.18,4.08,36.57,146.27,159.43,189.08,136.54,54.79,161.88,170.12,121.42,117.89,237.2,136.33,253.94,148.87,165.88,191.56,113.8,0.0015,63.73,83.22,0.0057,102.22,947.8,49.1,112.15,139.92,104.21,123.95,173.49,102.35,122.46,98.03,348.77,58.53,183.76,368.04,22.46,186.28,77.42,126.15,34.3,37.43,173.81,147.08,196.29,80.13,131.55,136.46,39.93,272.14,128.92,95.28,179.52,107.55,140.31,134.55,36.49,118.96,47.88,25.02,50.64,143.22,165.88,128.73,21.3897,135.17,112.39,144.61,157.11,1.0,119.42,128.67,70.99,111.82,102.36,126.07,161.84,147.49,39.56,105.55,134.25,342.79,185.89,78.08,37.81,418.09,34.42,243.98,201.39,127.61,144.43,154.21,170.49,229.37,94.83,80.85,107.14,0.86,207.18,102.59,152.86,143.14,53.93,160.88,7.39,44.66,133.11,52.6,60.6,965.31,131.05,175.48,222.57,161.21,62.67,147.29,107.37,245.23,101.15,1052.8,106.23,105.14,112.44
20170727,212.66,149.58,99.21,144.08,194.34,473.46,23.75,15.1641,160.12,147.8,141.88,156.99,310.62,76.65,4.5,36.48,144.04,159.15,182.68,135.75,56.26,158.16,168.31,121.21,117.8,231.61,135.95,250.96,147.82,164.1,180.82,112.97,0.0014,62.98,82.23,0.0057,102.07,934.09,48.72,112.93,140.73,104.12,122.65,171.99,102.35,122.35,98.01,366.9,57.37,182.01,364.64,22.5,187.32,77.09,122.96,34.25,37.5,174.02,145.94,195.27,78.38,131.35,136.04,40.35,270.53,128.3,94.6,178.1,106.59,140.07,134.31,35.63,118.84,48.41,24.57,50.63,145.17,160.41,128.38,21.7419,135.6,114.2,143.3,158.33,1.0,118.96,128.42,70.14,109.32,101.79,124.69,160.59,144.7,40.3,105.55,133.98,337.88,185.56,79.16,37.9,420.78,34.32,242.08,221.28,127.14,142.81,154.04,169.99,228.48,95.12,80.01,107.06,0.86,201.28,100.19,150.24,141.72,53.87,162.17,7.5,45.67,134.17,53.73,61.33,952.51,124.47,164.45,220.81,161.83,63.27,147.7,106.32,243.33,100.99,1046.0,109.85,105.06,112.15
20170728,214.71,149.6,97.95,143.42,193.33,530.04,23.75,13.6432,162.34,150.95,142.61,153.98,313.73,77.34,4.7,36.31,143.49,160.6,184.04,136.19,51.06,158.14,167.85,121.01,117.93,231.07,135.78,254.17,148.24,164.02,184.98,112.16,0.0015,62.81,81.89,0.0057,102.28,941.53,48.3,113.98,139.82,104.14,122.88,173.89,102.37,123.3,98.01,370.26,56.89,184.15,360.88,22.71,187.45,78.2,121.33,35.88,37.59,174.71,145.62,195.57,78.35,131.14,135.74,40.47,272.67,128.4,96.98,182.24,107.39,139.85,134.16,35.41,120.1,48.56,24.4,50.67,147.43,163.04,128.79,21.3995,137.24,112.59,143.09,156.22,1.0,118.7,127.73,70.02,110.45,101.67,124.52,161.34,143.68,40.63,105.57,132.78,334.75,186.51,79.16,38.06,425.56,34.18,242.24,228.44,126.93,142.8,155.37,169.13,228.95,94.44,80.27,107.32,0.92,201.76,97.5,155.35,144.69,53.79,159.7,7.85,44.32,133.1,53.49,61.48,958.33,120.72,164.01,221.54,164.21,63.55,146.67,107.26,242.22,101.16,1020.04,109.72,105.17,113.47
20170731,216.36,149.72,97.54,143.43,192.88,526.23,23.92,13.716,162.31,148.9,142.31,151.94,312.75,78.08,4.61,36.26,142.37,159.86,181.66,137.1,51.04,157.52,167.09,120.95,117.9,227.65,135.41,253.24,148.6,163.03,187.47,112.33,0.0015,62.25,80.95,0.0057,102.23,930.5,50.71,112.65,139.65,104.18,123.29,173.48,102.39,124.12,97.98,391.97,56.37,184.78,363.8,23.03,186.26,78.28,118.92,35.39,38.47,174.27,145.06,195.01,77.63,131.04,135.35,41.62,274.28,128.16,96.16,180.71,107.13,139.76,132.91,35.2,120.93,49.2,24.24,50.67,142.28,161.17,128.81,20.6558,137.15,113.24,142.37,157.64,1.0,118.33,128.06,69.7,109.79,100.92,123.91,161.08,142.94,41.02,105.59,134.32,329.76,186.2,78.13,38.14,428.25,34.12,241.36,228.7,126.54,141.85,156.01,168.91,227.11,94.34,80.33,107.32,0.88,201.75,97.12,152.4,143.5,53.75,161.37,8.19,43.56,133.01,53.93,62.06,945.5,121.26,164.12,221.47,163.97,64.25,146.0,107.45,241.57,101.19,987.78,111.51,105.18,113.74
20170801,217.96,150.73,97.94,143.63,193.56,533.86,24.09,13.1502,161.96,144.8,141.77,150.03,313.66,77.59,4.67,36.48,143.26,160.64,182.03,137.55,51.75,156.92,167.3,121.2,118.1,229.25,135.63,254.69,154.06,162.58,184.97,112.05,0.0015,62.52,81.94,0.0057,102.51,930.83,48.31,113.55,140.0,104.24,124.28,172.88,102.42,123.92,98.15,387.42,56.7,185.19,368.0,23.25,187.6,77.86,117.94,34.1,38.37,174.22,145.25,194.82,78.25,131.33,135.78,41.88,274.77,127.92,96.83,181.15,106.99,140.02,139.24,35.38,121.99,48.56,24.55,50.75,140.49,163.14,129.28,19.8632,137.03,111.89,143.13,160.46,1.0,118.58,128.62,69.58,110.13,100.79,124.72,160.59,144.21,40.82,105.57,134.53,329.58,187.55,76.6,37.88,430.48,34.33,241.76,229.82,126.81,142.47,146.32,169.35,226.68,94.19,79.67,107.41,0.91,200.47,97.9,148.72,144.21,53.84,161.54,8.2,42.65,132.82,54.2,61.79,946.56,121.96,162.83,207.33,163.68,64.64,144.97,108.86,241.45,101.44,996.19,113.54,105.37,113.26
20170802,217.26,148.19,99.23,142.84,191.91,531.39,24.13,13.4698,162.27,146.4,141.48,144.4,310.99,80.14,4.65,36.52,142.22,161.49,180.74,137.71,52.41,155.32,165.3,121.08,118.0,233.83,135.83,256.8,155.24,161.65,184.41,112.34,0.0015,62.86,82.81,0.0057,102.44,930.39,49.67,113.51,139.48,104.28,123.09,174.66,102.46,123.59,98.15,385.54,54.86,185.93,366.84,23.33,186.41,77.59,115.36,34.23,38.06,175.18,143.76,194.56,77.76,131.38,134.06,41.93,276.7,129.35,96.35,183.36,106.19,139.92,138.48,35.37,121.53,48.07,24.39,50.73,145.88,163.04,129.24,17.5149,137.59,111.58,143.33,160.75,1.0,118.78,127.87,69.28,107.62,101.84,126.28,160.44,151.02,42.11,105.58,133.65,329.56,189.43,76.65,37.83,432.75,34.38,241.41,226.96,126.85,143.02,146.6,168.16,236.82,95.33,80.13,107.35,0.93,203.18,98.21,149.14,143.49,53.83,144.14,8.18,42.45,132.72,54.25,61.41,947.64,120.7,162.92,211.49,165.9,65.1,147.37,109.01,239.51,101.34,995.89,113.97,105.27,112.18
20170803,215.07,148.09,99.63,142.19,191.65,536.92,24.04,14.1194,162.01,150.1,141.68,141.88,311.39,81.32,4.74,36.35,141.69,162.68,179.23,138.46,52.65,151.16,164.71,120.8,118.18,231.0,135.59,258.67,156.75,161.74,182.7,113.73,0.0015,62.44,81.96,0.0058,102.64,923.65,48.22,115.26,139.24,104.5,124.43,175.97,102.52,124.71,97.91,384.3,54.01,187.63,362.08,23.36,185.96,77.07,114.84,33.73,37.76,174.48,143.44,192.59,76.19,131.12,133.42,41.83,277.75,129.08,95.99,185.78,106.18,139.66,137.37,35.18,122.32,48.51,24.83,50.75,143.04,165.11,130.0,17.3975,137.95,111.88,142.93,160.23,1.0,118.59,128.3,69.17,107.36,100.37,127.04,160.91,149.52,42.73,105.6,134.25,326.59,191.51,77.44,38.04,426.95,34.21,240.93,225.55,126.48,142.5,146.57,167.62,244.43,95.23,80.13,107.64,0.91,203.04,97.14,149.68,141.92,53.72,133.69,8.26,41.13,132.48,53.49,61.87,940.3,118.77,162.3,206.21,166.23,65.43,145.61,110.72,239.69,101.69,986.92,110.04,105.42,112.24
20170804,220.64,147.22,98.95,142.72,191.94,537.97,24.21,13.6318,161.7,148.95,141.51,142.97,310.36,80.14,4.72,36.5,141.75,162.82,180.27,137.72,52.42,150.53,165.15,121.06,118.05,229.97,135.8,259.12,153.48,161.84,183.75,114.44,0.0015,62.6,82.64,0.0058,102.47,927.96,48.55,115.74,139.4,104.39,124.61,172.47,102.47,124.55,97.94,384.63,54.74,187.74,363.08,22.82,186.71,77.18,115.59,33.26,37.67,175.07,143.76,190.8,76.83,131.36,134.1,41.86,278.86,129.35,90.83,184.85,106.63,139.92,137.65,35.09,122.44,48.17,24.63,50.67,143.55,165.83,129.33,17.4953,139.55,111.55,143.13,161.06,1.0,118.83,128.5,69.68,107.07,100.69,127.48,160.67,150.3,42.12,105.59,134.01,327.6,193.57,76.31,37.88,423.36,34.37,241.39,225.83,126.57,142.97,148.81,168.12,241.58,94.97,79.86,107.49,0.93,203.0,96.61,147.41,144.23,53.81,133.91,8.1,41.1,132.11,54.46,61.68,945.79,119.13,164.06,209.72,165.97,65.66,144.76,109.22,232.31,101.42,987.58,110.52,105.29,112.58
20170807,223.65,147.14,99.25,142.6,192.21,569.19,24.17,13.6521,162.38,145.2,141.84,148.49,312.21,79.75,4.86,36.7,144.19,163.39,181.33,138.04,52.6,151.49,166.07,121.3,118.08,232.98,136.25,259.44,152.05,162.54,183.37,114.81,0.0015,63.36,83.99,0.0058,102.46,929.36,48.49,114.37,139.68,104.46,124.11,175.9,102.54,124.25,97.91,381.02,55.05,187.64,367.88,22.89,188.32,77.53,114.87,33.44,37.68,176.08,144.25,191.57,77.13,131.61,133.94,41.96,279.0,128.43,91.91,184.98,107.37,140.2,137.72,35.57,121.6,47.34,24.84,50.68,145.84,170.93,129.43,16.9767,139.11,111.64,144.0,158.26,1.0,119.24,127.0,69.41,106.24,100.82,126.5,160.88,152.63,41.88,105.59,133.77,326.94,193.59,76.55,37.66,422.07,34.52,242.59,225.32,127.05,143.9,148.69,168.1,245.2,97.54,80.27,107.62,0.95,202.08,96.48,145.24,144.17,53.92,128.27,8.06,41.22,133.06,54.01,60.91,945.75,120.24,164.59,209.32,165.63,66.0,145.84,109.64,230.94,101.48,992.27,109.0,105.28,112.86
20170808,222.81,144.54,99.84,142.25,191.79,572.73,24.1,14.5934,161.55,153.55,141.15,148.4,311.46,80.63,4.81,36.47,143.77,163.2,178.36,138.29,51.79,153.03,165.35,120.97,118.01,231.99,135.94,259.68,152.54,161.77,183.01,112.0,0.0015,63.18,83.58,0.0058,102.37,926.79,50.03,114.56,139.56,104.4,123.58,175.55,102.57,123.7,97.62,389.75,54.5,187.76,357.52,23.11,188.04,77.31,112.76,33.01,37.97,172.75,143.67,190.39,75.44,131.34,133.4,41.93,281.77,127.74,90.43,186.31,107.71,139.81,136.37,35.82,121.36,47.39,24.5,50.63,147.47,168.9,129.26,16.6049,137.81,111.66,143.82,155.61,1.0,118.96,127.13,69.78,106.35,99.57,126.23,160.03,153.85,42.31,105.61,133.31,325.09,193.4,77.14,37.92,419.51,34.31,241.79,227.71,126.66,143.74,148.5,167.74,245.79,96.58,79.13,107.69,0.97,200.75,95.88,142.12,144.25,53.79,133.95,8.05,42.31,132.56,54.51,61.14,944.19,122.8,164.73,205.27,166.86,65.81,145.79,108.71,229.52,101.39,989.84,108.9,105.23,113.88
20170809,221.81,146.97,99.63,141.0,190.76,574.98,24.1,16.1658,161.42,161.5,141.17,147.88,314.48,82.54,4.81,36.41,143.29,163.3,175.78,138.18,51.04,150.12,164.13,120.83,118.12,229.97,135.98,262.83,153.32,161.4,183.19,111.69,0.0015,63.0,83.66,0.0058,102.46,922.9,49.89,113.36,139.01,104.5,124.05,178.0,102.64,124.6,97.2,400.9,53.08,187.69,347.68,22.89,188.73,77.21,110.62,33.61,38.65,172.02,142.78,191.57,74.92,131.19,132.33,42.39,286.57,128.83,91.78,187.15,107.42,139.63,136.74,35.54,122.87,47.49,24.16,50.65,145.45,170.69,129.67,16.4679,138.62,111.81,143.68,157.04,1.0,118.96,126.82,69.48,105.84,99.55,126.53,160.3,154.79,43.44,105.57,133.94,328.2,192.46,77.29,37.95,425.48,34.26,241.02,227.02,126.62,143.71,148.11,166.59,250.45,96.77,79.09,107.89,1.0,199.96,96.2,144.05,143.85,53.69,136.09,7.58,42.26,132.7,54.63,61.21,940.08,123.12,161.51,206.33,171.16,65.61,145.79,109.76,227.83,101.51,982.01,108.69,105.29,113.16
20170810,216.52,144.6,99.33,138.77,187.64,585.54,23.67,15.6083,157.29,204.65,139.09,142.39,309.79,87.11,4.96,34.9,139.28,161.84,169.14,138.63,50.41,147.01,160.79,119.06,118.33,222.16,133.88,260.38,152.46,159.39,182.98,110.75,0.0015,60.27,78.7,0.0058,102.57,907.24,52.72,112.99,136.81,104.67,122.73,175.28,102.65,124.46,96.51,398.68,50.26,185.52,299.72,22.7,188.05,77.78,107.95,33.6,38.74,170.51,140.08,191.93,73.4,129.33,130.57,42.3,284.72,126.76,98.62,184.11,107.36,137.64,135.59,34.47,122.44,50.22,23.55,50.67,144.85,163.39,130.19,16.555999999999997,138.61,111.32,140.63,155.8,1.0,117.01,126.88,68.46,104.38,97.58,124.93,158.08,149.86,45.77,105.58,132.31,324.64,192.5,80.88,39.53,417.56,32.85,236.35,223.42,124.52,140.53,144.79,163.93,247.21,95.84,78.16,108.16,1.01,197.41,96.65,139.81,142.62,52.93,133.83,7.77,42.17,132.14,53.42,63.88,923.59,122.91,158.45,202.26,169.55,63.87,147.39,111.34,222.3,101.89,956.92,105.66,105.37,114.26
20170811,215.22,144.67,97.87,138.85,188.26,576.6,23.58,16.024401,157.59,215.45,139.78,146.98,314.08,86.86,4.77,35.03,140.07,162.18,171.4,138.13,50.51,145.96,161.84,119.28,118.51,225.35,134.36,259.16,152.24,160.58,181.14,110.34,0.0015,61.17,80.29,0.0058,102.65,914.39,62.17,111.85,137.56,104.74,122.69,174.3,102.71,124.47,96.75,394.49,50.36,185.95,286.72,22.35,188.98,77.29,109.49,33.26,39.1,171.99,140.92,194.01,73.34,129.53,130.3,42.06,285.19,126.35,95.61,183.83,106.24,137.88,135.2,34.53,121.01,49.29,23.52,50.72,142.84,154.68,130.31,16.4483,137.86,110.92,141.73,156.09,1.0,117.59,126.88,69.51,106.58,97.0,124.34,158.64,151.95,45.58,105.6,133.72,324.49,192.27,81.96,39.38,416.53,32.95,237.85,222.06,125.06,141.73,144.62,164.29,245.56,93.47,78.69,108.1,1.01,198.69,97.74,140.75,143.75,53.01,132.6,7.91,40.46,132.28,54.16,62.91,930.09,119.29,157.99,200.29,171.2,63.97,148.03,111.41,222.95,102.01,967.99,106.86,105.44,113.82
20170814,218.31,146.74,98.46,140.36,190.68,581.65,23.9,16.751499,159.67,158.45,140.6,151.07,321.52,82.89,4.75,36.06,143.63,163.7,171.0,138.95,50.55,145.07,164.25,120.5,118.32,231.57,135.87,261.2,152.25,162.44,182.88,110.46,0.0015,62.76,84.0,0.0058,102.6,922.67,70.16,114.14,138.48,104.68,124.12,176.27,102.69,124.83,97.17,401.08,52.64,186.61,323.28,22.4,190.47,76.93,110.28,33.72,39.85,172.79,142.65,195.37,74.55,130.83,132.08,41.88,288.79,127.95,95.43,185.66,105.96,139.27,137.11,34.68,121.59,47.0,24.08,50.68,139.95,167.01,129.89,16.555999999999997,140.08,111.89,144.02,159.11,1.0,118.91,127.31,70.55,106.68,98.77,125.87,159.65,154.23,43.57,105.62,135.96,329.99,192.04,78.42,38.21,427.07,33.91,241.07,223.97,126.45,144.02,145.17,166.17,245.82,93.14,79.46,107.67,1.0,201.59,98.4,143.74,145.84,53.53,131.43,7.88,41.47,132.94,53.39,61.33,938.93,118.92,160.22,200.92,172.15,65.06,148.0,110.45,222.72,101.76,983.3,108.83,105.37,114.34
20170815,218.53,147.68,100.21,139.65,189.59,574.63,23.92,16.119801000000002,159.22,156.15,140.78,152.65,328.46,84.9,4.69,36.05,143.99,163.11,168.5,139.88,50.48,145.25,163.07,120.38,118.11,234.14,135.87,260.95,153.48,162.54,183.83,110.71,0.0016,62.84,84.61,0.0058,102.45,922.22,68.38,114.07,137.3,104.55,123.82,179.07,102.63,124.74,97.28,397.73,51.41,187.37,324.88,22.48,191.92,77.25,110.73,33.13,39.47,172.32,141.78,195.09,73.67,130.78,130.75,42.46,287.49,127.65,94.17,187.29,106.77,139.15,137.27,34.73,121.84,46.7,24.26,50.65,142.13,165.61,129.5,17.2311,140.89,112.38,144.31,157.29,1.0,118.97,127.09,70.57,107.23,99.13,125.09,159.76,155.92,44.6,105.62,134.57,325.16,193.33,77.98,38.21,425.97,33.91,241.0,226.13,126.45,144.29,144.57,165.29,242.46,94.3,79.42,107.35,1.11,202.76,99.22,143.23,145.42,53.51,132.29,7.82,42.14,133.54,51.7,61.25,938.08,121.33,159.79,201.85,170.13,65.25,148.33,109.77,221.29,101.46,982.74,86.69,105.24,115.03
20170816,216.63,148.43,100.96,139.86,190.25,577.47,23.87,16.072599,160.49,154.35,141.13,155.52,329.63,84.85,4.84,36.22,144.22,163.02,169.98,140.75,50.82,143.67,163.25,120.6,118.26,233.89,136.21,259.84,152.48,163.56,181.49,109.58,0.0016,63.08,85.14,0.0057,102.64,926.96,79.02,113.7,137.8,104.56,124.44,179.77,102.67,125.47,97.28,400.78,51.44,186.67,327.32,22.03,191.8,77.46,110.84,32.71,39.23,174.19,142.24,195.0,75.0,131.03,130.76,42.26,287.12,128.88,94.55,187.63,106.71,139.41,138.45,34.83,122.23,46.36,24.35,50.73,141.18,163.79,129.79,17.1528,143.3,112.48,144.8,157.29,1.0,119.34,127.48,70.99,107.66,99.9,126.33,160.19,155.29,44.55,105.64,135.01,326.84,193.16,78.13,38.04,432.11,34.08,241.23,228.06,126.85,144.71,144.45,165.72,242.98,94.14,80.4,107.54,1.15,203.3,99.71,144.91,144.59,53.57,130.24,7.84,42.24,133.94,53.0,61.06,944.27,129.11,160.64,200.62,169.99,65.51,149.54,110.53,218.93,101.65,978.18,91.1,105.4,114.94
20170817,212.6,146.19,101.8,137.43,187.05,606.73,23.46,17.617701,157.13,205.75,139.29,150.99,324.37,89.41,5.01,34.54,140.58,160.69,166.09,139.47,50.38,142.88,160.35,118.69,118.46,227.92,134.08,258.05,155.77,161.91,180.32,112.19,0.0016,60.51,80.19,0.0058,102.79,910.98,76.3,112.79,135.63,104.6,122.11,177.95,102.71,124.42,96.78,393.36,48.59,185.64,272.96,22.02,190.36,76.49,110.19,32.56,38.3,171.65,139.99,192.99,73.25,129.04,128.27,42.09,283.0,126.76,94.49,186.29,107.15,137.22,136.08,34.33,121.02,49.0,23.8,50.74,141.6,160.14,130.38,17.0843,141.79,112.43,141.93,156.83,1.0,117.39,125.86,69.78,106.17,98.88,124.29,158.14,152.31,47.03,105.63,131.63,323.04,193.85,81.57,39.8,429.03,32.49,236.79,226.55,124.8,141.76,141.55,162.83,243.28,94.42,79.76,107.81,1.14,199.17,99.26,140.39,142.7,52.77,129.88,7.9,42.8,132.73,51.99,63.49,927.66,129.16,158.22,196.02,169.2,62.96,148.59,111.39,215.84,102.01,960.57,92.44,105.5,115.18
20170818,213.3,146.32,100.66,137.2,186.57,672.78,23.47,18.3843,156.65,194.85,138.81,152.92,328.1,89.66,5.33,34.35,140.8,160.54,166.54,140.71,50.06,142.07,160.2,118.49,118.46,230.15,133.84,257.55,154.61,161.3,179.01,110.38,0.0016,60.35,79.89,0.0059,102.73,910.67,77.26,111.65,134.97,104.62,121.96,176.95,102.71,124.03,96.86,392.97,48.54,183.83,282.64,21.8,191.13,73.75,109.17,32.71,38.54,171.34,139.78,191.42,73.43,128.77,127.91,42.08,280.92,126.64,94.24,185.37,106.23,136.97,136.28,34.26,120.74,49.25,23.81,50.75,140.92,160.17,130.39,17.554000000000002,142.48,111.61,141.89,153.77,1.0,117.17,124.97,69.87,106.97,98.3,123.47,157.51,151.97,47.04,105.65,131.28,322.46,191.45,82.06,40.03,427.56,32.33,236.58,224.64,124.56,141.61,141.09,162.5,242.9,93.5,79.72,107.82,1.25,199.78,100.5,139.97,143.07,52.69,130.55,7.66,41.51,132.28,57.54,63.68,926.18,127.43,156.92,196.15,168.87,62.44,148.47,111.4,215.09,102.03,958.47,92.85,105.49,114.7
20170821,212.0,146.21,101.0,137.08,186.64,704.38,23.41,19.636499,157.46,179.35,139.38,150.93,327.57,89.66,5.29,34.45,139.75,160.65,166.76,141.2,50.48,142.21,160.18,118.66,118.49,230.38,134.04,257.64,153.16,161.92,182.73,109.79,0.0016,60.28,79.88,0.0058,102.8,906.66,79.72,112.52,135.2,104.67,122.66,177.9,102.71,124.8,96.96,396.45,48.51,184.99,293.88,21.8,191.36,73.06,110.54,32.29,38.81,172.77,139.77,192.85,73.81,128.93,127.64,41.84,283.44,126.92,96.2,187.27,106.96,137.12,135.71,33.73,120.33,49.15,24.0,50.79,137.68,157.84,130.56,17.2213,143.64,112.8,141.72,150.93,1.0,117.33,125.53,69.54,106.82,98.6,124.04,158.21,151.69,47.02,105.65,133.04,323.1,189.75,81.86,39.91,429.74,32.42,236.41,224.82,124.75,141.38,142.28,162.54,244.95,93.59,79.93,107.86,1.28,200.1,101.22,141.26,143.55,52.69,126.59,7.72,42.64,132.8,57.09,63.76,920.87,127.7,154.82,194.59,168.71,62.6,149.03,111.76,214.11,102.09,953.29,94.77,105.49,113.99
20170822,214.68,148.99,101.7,138.45,188.22,685.56,23.66,18.687,159.25,153.1,141.13,156.08,332.2,86.86,5.2,35.47,142.05,162.5,169.34,141.56,51.72,144.29,162.1,119.85,118.35,235.52,135.6,262.56,153.15,163.29,183.84,109.6,0.0018,62.07,83.29,0.0071,102.71,924.69,96.98,111.45,136.56,104.64,123.75,179.73,102.68,125.97,97.41,397.05,50.0,187.65,315.48,21.56,190.03,73.35,111.7,32.25,39.33,175.53,141.26,194.01,74.71,130.19,128.95,42.09,286.18,127.97,95.71,189.19,106.66,138.49,136.46,34.29,120.63,47.1,25.18,50.75,138.58,161.35,130.19,17.5736,145.16,112.57,143.81,156.66,1.0,118.82,126.14,70.51,107.46,100.67,125.25,160.05,154.17,45.61,105.63,135.24,332.33,190.7,79.85,38.69,435.47,33.38,239.36,224.73,126.19,143.64,143.25,163.98,248.8,94.39,81.35,107.73,1.39,202.96,102.57,144.07,144.09,53.26,126.7,8.2,41.69,133.04,57.7,61.83,940.4,128.4,156.21,196.42,171.08,64.38,150.24,111.36,214.86,101.89,966.9,95.37,105.47,113.94
20170823,213.87,147.48,102.54,138.22,187.61,694.47,23.59,18.7896,158.25,155.45,140.07,154.07,328.89,87.3,5.24,35.11,142.66,161.95,169.06,141.36,51.37,143.23,161.54,119.49,118.59,237.12,135.01,260.59,154.74,161.14,187.33,109.99,0.0017,61.6,82.88,0.0069,102.94,927.0,94.4,112.78,135.59,104.79,122.84,179.3,102.73,124.19,97.36,390.33,49.72,187.12,311.68,21.87,190.02,74.19,110.06,32.83,38.67,174.55,140.96,191.31,74.0,129.78,128.5,42.06,284.34,127.29,97.09,189.46,108.75,138.1,135.72,34.37,120.05,47.44,25.07,50.82,137.37,164.58,130.84,17.9846,145.8,112.42,143.55,153.91,1.0,118.24,127.15,70.09,106.95,99.8,124.81,158.93,154.36,45.81,105.65,132.66,329.13,191.55,79.9,39.1,440.73,33.05,238.58,228.61,125.71,143.4,142.57,163.58,247.53,95.67,80.66,108.02,1.46,200.82,100.91,144.53,143.03,53.08,128.34,8.14,42.88,132.55,57.44,62.3,942.58,128.88,156.36,198.95,170.1,63.56,149.45,112.52,213.44,102.24,958.0,93.12,105.63,112.08
20170824,214.11,148.03,101.66,138.17,187.37,766.31,23.59,20.4814,159.14,163.7,140.59,151.33,330.19,86.32,5.66,34.87,142.67,161.99,168.13,141.04,51.23,142.92,162.1,119.3,118.43,235.39,134.75,259.4,155.39,161.0,186.65,111.27,0.0017,61.28,82.46,0.0067,102.81,921.28,97.81,111.7,135.34,104.76,123.14,179.68,102.7,124.28,97.49,389.23,50.25,187.62,302.68,21.89,190.17,74.08,110.61,32.71,38.18,174.7,141.1,191.58,74.06,129.56,128.83,42.54,284.11,126.85,97.7,187.2,107.74,137.87,135.79,34.36,118.55,47.63,24.97,50.79,141.26,163.98,130.5,18.1998,147.65,111.24,143.53,150.86,1.0,118.04,127.87,70.06,107.6,99.87,124.92,159.45,153.67,45.4,105.65,132.48,328.92,190.04,80.14,39.35,442.38,32.8,238.76,227.03,125.4,143.28,142.03,163.43,247.39,94.4,80.65,107.75,1.58,200.43,101.27,146.34,143.0,52.99,127.05,8.59,42.47,130.82,56.86,62.64,936.89,127.55,155.41,195.6,169.91,63.34,149.08,111.8,214.81,102.08,952.45,92.69,105.54,111.14
20170825,213.61,147.86,101.7,139.13,187.91,748.91,23.65,22.248699,158.94,154.4,140.47,150.41,326.21,85.88,5.59,35.1,141.99,161.87,165.95,141.79,51.63,143.61,162.02,119.58,118.53,226.66,134.88,260.17,147.55,160.89,185.92,109.62,0.0017,61.0,82.33,0.0067,102.88,915.89,94.01,113.17,135.7,104.79,123.83,179.21,102.69,123.93,97.7,388.79,50.61,187.24,311.84,20.12,191.56,74.76,110.95,32.84,38.24,175.95,141.09,192.27,74.08,129.83,129.74,42.48,284.3,127.54,96.89,186.98,107.77,138.19,136.52,34.16,119.4,47.58,24.75,50.84,140.44,162.61,130.83,17.7791,151.65,111.73,143.43,152.25,1.0,118.07,128.58,70.19,107.91,99.88,125.18,159.37,154.24,44.96,105.66,134.45,332.45,189.52,79.41,39.13,444.92,33.0,238.38,227.65,125.48,143.15,142.31,164.25,248.52,94.08,80.99,107.93,1.75,201.49,101.99,145.68,143.5,53.14,127.83,8.36,42.18,131.12,57.89,62.99,930.5,126.94,156.44,191.26,169.94,63.67,149.46,112.49,213.0,102.25,945.26,95.37,105.6,100.53
